SYSTEM;RELEASE;CLASS;WMC;DIT;NOC;CBO;RFC;LCOM;CA;CE;NPM;LCOM3;LOC;DAM;MOA;MFA;CAM;IC;CBM;AMC;key_class
lucene;6.2.0;org.apache.lucene.search.BooleanClause$Occur$1;2.0;0.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;2.0;10.0;0.0;0.0;0.0;0.6667;0.0;0.0;4.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanClause$Occur$2;2.0;0.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;2.0;10.0;0.0;0.0;0.0;0.6667;0.0;0.0;4.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanClause$Occur$3;2.0;0.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;2.0;10.0;0.0;0.0;0.0;0.6667;0.0;0.0;4.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanClause$Occur$4;2.0;0.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;2.0;10.0;0.0;0.0;0.0;0.6667;0.0;0.0;4.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanClause$Occur;5.0;2.0;0.0;6.0;12.0;8.0;0.0;6.0;2.0;0.95;73.0;0.2;5.0;0.8667;0.5;1.0;1.0;12.6;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanClause;9.0;1.0;0.0;2.0;19.0;0.0;0.0;2.0;9.0;0.3125;112.0;1.0;0.0;0.0;0.3333;1.0;1.0;11.2222;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanQuery$1;1.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanQuery$Builder;6.0;1.0;0.0;6.0;17.0;5.0;0.0;6.0;6.0;0.6667;71.0;1.0;0.0;0.0;0.3056;0.0;0.0;10.3333;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanQuery$TooManyClauses;1.0;4.0;0.0;1.0;7.0;0.0;0.0;1.0;1.0;2.0;12.0;0.0;0.0;1.0;1.0;0.0;0.0;11.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanQuery;19.0;0.0;0.0;14.0;77.0;85.0;0.0;14.0;11.0;0.7222;810.0;0.8571;0.0;0.0;0.1515;0.0;0.0;41.2632;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$1;3.0;0.0;0.0;2.0;5.0;3.0;0.0;2.0;0.0;2.0;24.0;0.0;0.0;0.0;0.5;0.0;0.0;7.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$2;2.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;1.0;0.0;22.0;0.0;0.0;0.0;0.625;0.0;0.0;9.5;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$Bucket;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$BulkScorerAndDoc;3.0;1.0;0.0;5.0;6.0;0.0;0.0;5.0;0.0;0.375;42.0;0.0;0.0;0.0;0.5;0.0;0.0;11.6667;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$HeadPriorityQueue;3.0;0.0;0.0;2.0;4.0;3.0;0.0;2.0;1.0;2.0;23.0;0.0;0.0;0.0;0.5;0.0;0.0;6.6667;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$OrCollector;3.0;1.0;0.0;4.0;5.0;0.0;0.0;4.0;2.0;0.5;56.0;0.0;0.0;0.0;0.5;0.0;0.0;17.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer$TailPriorityQueue;4.0;0.0;0.0;2.0;8.0;6.0;0.0;2.0;2.0;2.0;43.0;0.0;0.0;0.0;0.5;0.0;0.0;9.75;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanScorer;12.0;0.0;0.0;14.0;60.0;12.0;0.0;14.0;2.0;0.7159;702.0;0.0;0.0;0.0;0.3939;0.0;0.0;56.1667;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$BoostedBulkScorer$1;2.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;1.0;0.0;20.0;0.0;0.0;0.0;0.625;0.0;0.0;8.5;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$BoostedBulkScorer;3.0;0.0;0.0;4.0;7.0;0.0;0.0;4.0;2.0;0.5;32.0;0.0;0.0;0.0;0.4444;0.0;0.0;9.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$BoostedScorer;3.0;0.0;0.0;3.0;7.0;0.0;0.0;3.0;2.0;0.5;26.0;0.0;0.0;0.0;0.5556;0.0;0.0;7.3333;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$CoordinatingConjunctionScorer;2.0;0.0;0.0;3.0;6.0;0.0;0.0;3.0;1.0;0.0;62.0;1.0;0.0;0.0;0.6;0.0;0.0;28.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$ReqMultiOptScorer;2.0;0.0;0.0;3.0;8.0;0.0;0.0;3.0;2.0;0.0;65.0;1.0;0.0;0.0;0.625;0.0;0.0;30.5;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers$ReqSingleOptScorer;2.0;0.0;0.0;3.0;7.0;0.0;0.0;3.0;2.0;0.0;55.0;1.0;0.0;0.0;0.6667;0.0;0.0;25.5;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanTopLevelScorers;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanWeight$1$1;3.0;1.0;0.0;4.0;7.0;0.0;0.0;4.0;2.0;0.3333;35.0;0.0;0.0;0.0;0.4667;0.0;0.0;9.6667;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanWeight$1;3.0;0.0;0.0;4.0;7.0;0.0;0.0;4.0;2.0;0.0;28.0;0.0;0.0;0.0;0.4667;0.0;0.0;8.0;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanWeight$2;3.0;0.0;0.0;3.0;4.0;3.0;0.0;3.0;2.0;1.0;15.0;0.0;0.0;0.0;0.5556;0.0;0.0;3.6667;0.0
lucene;6.2.0;org.apache.lucene.search.BooleanWeight;16.0;0.0;0.0;28.0;83.0;18.0;0.0;28.0;7.0;0.5583;1245.0;0.0;0.0;0.0;0.2121;0.0;0.0;76.3125;0.0
lucene;6.2.0;org.apache.lucene.search.BoostAttribute;2.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0
lucene;6.2.0;org.apache.lucene.search.BoostAttributeImpl;6.0;0.0;0.0;3.0;10.0;0.0;0.0;3.0;6.0;0.0;38.0;1.0;0.0;0.0;0.375;0.0;0.0;5.1667;0.0
lucene;6.2.0;org.apache.lucene.search.BoostQuery$1;7.0;0.0;0.0;7.0;15.0;0.0;0.0;7.0;6.0;0.4167;54.0;0.0;0.0;0.0;0.2857;0.0;0.0;6.4286;0.0
lucene;6.2.0;org.apache.lucene.search.BoostQuery;10.0;0.0;0.0;6.0;29.0;0.0;0.0;6.0;8.0;0.1667;202.0;1.0;0.0;0.0;0.2;0.0;0.0;19.0;0.0
lucene;6.2.0;org.apache.lucene.store.BufferedChecksum;7.0;1.0;0.0;0.0;12.0;0.0;0.0;0.0;6.0;0.4167;114.0;0.75;0.0;0.0;0.4643;0.0;0.0;14.7143;0.0
lucene;6.2.0;org.apache.lucene.store.BufferedChecksumIndexInput;11.0;0.0;0.0;4.0;25.0;19.0;0.0;4.0;11.0;0.6;90.0;0.0;0.0;0.0;0.2424;0.0;0.0;7.0;0.0
lucene;6.2.0;org.apache.lucene.store.BufferedIndexInput$1;1.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0
lucene;6.2.0;org.apache.lucene.store.BufferedIndexInput$SlicedIndexInput;10.0;0.0;0.0;3.0;21.0;27.0;0.0;3.0;7.0;0.2593;153.0;0.0;0.0;0.0;0.2667;0.0;0.0;14.0;0.0
lucene;6.2.0;org.apache.lucene.store.BufferedIndexInput;33.0;0.0;0.0;8.0;52.0;182.0;0.0;8.0;26.0;0.684;1457.0;0.5556;0.0;0.0;0.2049;0.0;0.0;42.8788;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdates;10.0;1.0;0.0;6.0;43.0;0.0;0.0;6.0;7.0;0.7667;574.0;0.05;0.0;0.0;0.3016;0.0;0.0;54.4;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream$1;3.0;1.0;0.0;1.0;6.0;3.0;0.0;1.0;2.0;2.0;19.0;0.0;0.0;0.0;0.5556;0.0;0.0;5.3333;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream$ApplyDeletesResult;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;16.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream$QueryAndLimit;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream$SegmentQueue;3.0;0.0;0.0;3.0;5.0;3.0;0.0;3.0;1.0;2.0;24.0;0.0;0.0;0.0;0.5;0.0;0.0;7.0;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream$SegmentState;2.0;1.0;0.0;8.0;9.0;0.0;0.0;8.0;2.0;1.25;52.0;0.0;0.0;0.0;0.8333;0.0;0.0;21.0;0.0
lucene;6.2.0;org.apache.lucene.index.BufferedUpdatesStream;20.0;1.0;0.0;41.0;127.0;50.0;0.0;41.0;8.0;0.7237;1715.0;0.875;0.0;0.0;0.1474;0.0;0.0;84.35;0.0
lucene;6.2.0;org.apache.lucene.util.fst.Builder$Arc;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
lucene;6.2.0;org.apache.lucene.util.fst.Builder$CompiledNode;2.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;2.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0.0
lucene;6.2.0;org.apache.lucene.util.fst.Builder$Node;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
lucene;6.2.0;org.apache.lucene.util.fst.Builder$UnCompiledNode;10.0;1.0;0.0;6.0;23.0;0.0;0.0;6.0;9.0;0.6528;431.0;0.0;0.0;0.0;0.4259;0.0;0.0;41.3;0.0
lucene;6.2.0;org.apache.lucene.util.fst.Builder;16.0;1.0;0.0;13.0;58.0;64.0;0.0;13.0;9.0;0.7296;984.0;0.5556;0.0;0.0;0.2067;0.0;0.0;59.375;1.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperation$1;1.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperation;5.0;1.0;0.0;30.0;38.0;8.0;0.0;30.0;2.0;0.75;719.0;0.6667;2.0;0.0;0.45;0.0;0.0;142.2;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked;14.0;0.0;0.0;2.0;24.0;0.0;0.0;2.0;13.0;0.7212;861.0;0.875;0.0;0.0;0.5538;0.0;0.0;59.9286;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked1;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;240.0;0.0;0.0;0.0;0.64;0.0;0.0;47.0;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked10;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;894.0;0.0;0.0;0.0;0.64;0.0;0.0;177.8;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked11;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1820.0;0.0;0.0;0.0;0.64;0.0;0.0;363.0;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked12;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;472.0;0.0;0.0;0.0;0.64;0.0;0.0;93.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked13;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1902.0;0.0;0.0;0.0;0.64;0.0;0.0;379.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked14;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;976.0;0.0;0.0;0.0;0.64;0.0;0.0;194.2;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked15;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1984.0;0.0;0.0;0.0;0.64;0.0;0.0;395.8;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked16;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;122.0;0.0;0.0;0.0;0.64;0.0;0.0;23.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked17;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;2066.0;0.0;0.0;0.0;0.64;0.0;0.0;412.2;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked18;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1058.0;0.0;0.0;0.0;0.64;0.0;0.0;210.6;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked19;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;2148.0;0.0;0.0;0.0;0.64;0.0;0.0;428.6;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked2;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;164.0;0.0;0.0;0.0;0.64;0.0;0.0;31.8;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked20;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;554.0;0.0;0.0;0.0;0.64;0.0;0.0;109.8;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked21;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;2230.0;0.0;0.0;0.0;0.64;0.0;0.0;445.0;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked22;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1140.0;0.0;0.0;0.0;0.64;0.0;0.0;227.0;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked23;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;2312.0;0.0;0.0;0.0;0.64;0.0;0.0;461.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked24;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;302.0;0.0;0.0;0.0;0.64;0.0;0.0;59.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked3;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1492.0;0.0;0.0;0.0;0.64;0.0;0.0;297.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked4;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;126.0;0.0;0.0;0.0;0.64;0.0;0.0;24.2;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked5;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1574.0;0.0;0.0;0.0;0.64;0.0;0.0;313.8;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked6;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;812.0;0.0;0.0;0.0;0.64;0.0;0.0;161.4;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked7;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1656.0;0.0;0.0;0.0;0.64;0.0;0.0;330.2;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked8;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;103.0;0.0;0.0;0.0;0.64;0.0;0.0;19.6;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPacked9;5.0;0.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;1738.0;0.0;0.0;0.0;0.64;0.0;0.0;346.6;0.0
lucene;6.2.0;org.apache.lucene.util.packed.BulkOperationPackedSingleBlock;18.0;0.0;0.0;1.0;25.0;21.0;0.0;1.0;13.0;0.5441;456.0;1.0;0.0;0.0;0.4815;0.0;0.0;24.1111;0.0
lucene;6.2.0;org.apache.lucene.search.BulkScorer;5.0;1.0;0.0;2.0;8.0;8.0;0.0;2.0;4.0;0.75;34.0;0.0;0.0;0.0;0.5625;0.0;0.0;5.6;0.0
lucene;6.2.0;org.apache.lucene.store.ByteArrayDataInput;18.0;0.0;0.0;2.0;21.0;0.0;0.0;2.0;18.0;0.4706;667.0;1.0;0.0;0.0;0.3889;0.0;0.0;35.8889;0.0
lucene;6.2.0;org.apache.lucene.store.ByteArrayDataOutput;9.0;0.0;0.0;2.0;13.0;20.0;0.0;2.0;8.0;0.5313;114.0;0.75;0.0;0.0;0.5313;0.0;0.0;11.2222;0.0
lucene;6.2.0;org.apache.lucene.store.ByteArrayIndexInput;16.0;0.0;0.0;1.0;20.0;0.0;0.0;1.0;16.0;0.5111;653.0;1.0;0.0;0.0;0.325;0.0;0.0;39.625;0.0
lucene;6.2.0;org.apache.lucene.util.ByteBlockPool$Allocator;4.0;1.0;0.0;0.0;7.0;4.0;0.0;0.0;4.0;0.6667;29.0;1.0;0.0;0.0;0.5;0.0;0.0;6.0;0.0
lucene;6.2.0;org.apache.lucene.util.ByteBlockPool$DirectAllocator;3.0;0.0;0.0;1.0;4.0;3.0;0.0;1.0;3.0;2.0;12.0;0.0;0.0;0.0;0.6667;0.0;0.0;3.0;0.0
lucene;6.2.0;org.apache.lucene.util.ByteBlockPool$DirectTrackingAllocator;4.0;0.0;0.0;2.0;6.0;0.0;0.0;2.0;4.0;0.0;52.0;1.0;0.0;0.0;0.5625;0.0;0.0;11.75;0.0
lucene;6.2.0;org.apache.lucene.util.ByteBlockPool;13.0;1.0;0.0;5.0;25.0;0.0;0.0;5.0;11.0;0.7436;746.0;0.1538;0.0;0.0;0.3125;0.0;0.0;55.3846;0.0
lucene;6.2.0;org.apache.lucene.store.ByteBufferGuard$BufferCleaner;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
lucene;6.2.0;org.apache.lucene.store.ByteBufferGuard;12.0;1.0;0.0;1.0;27.0;60.0;0.0;1.0;11.0;0.6818;128.0;1.0;0.0;0.0;0.3571;0.0;0.0;9.3333;0.0
lucene;6.2.0;org.apache.lucene.store.ByteBufferIndexInput$MultiBufferImpl;13.0;0.0;0.0;4.0;24.0;20.0;0.0;4.0;10.0;0.625;126.0;0.5;0.0;0.0;0.3611;0.0;0.0;8.5385;0.0
lucene;6.2.0;org.apache.lucene.store.ByteBufferIndexInput$SingleBufferImpl;11.0;0.0;0.0;5.0;25.0;13.0;0.0;5.0;10.0;2.0;322.0;0.0;0.0;0.0;0.3485;0.0;0.0;28.2727;0.0
lucene;6.2.0;org.apache.lucene.store.ByteBufferIndexInput;27.0;0.0;0.0;7.0;58.0;61.0;0.0;7.0;20.0;0.5641;919.0;0.8889;0.0;0.0;0.3077;0.0;0.0;32.7037;0.0
lucene;6.2.0;org.apache.lucene.util.automaton.ByteRunAutomaton;3.0;0.0;0.0;3.0;7.0;3.0;0.0;3.0;3.0;2.0;57.0;0.0;0.0;0.0;0.6;0.0;0.0;18.0;0.0
lucene;6.2.0;org.apache.lucene.util.fst.ByteSequenceOutputs;21.0;0.0;0.0;6.0;41.0;168.0;0.0;6.0;19.0;0.7375;413.0;0.75;1.0;0.0;0.36;0.0;0.0;18.4762;0.0
lucene;6.2.0;org.apache.lucene.index.ByteSliceReader;8.0;0.0;0.0;3.0;13.0;0.0;0.0;3.0;6.0;0.3492;404.0;0.0;0.0;0.0;0.3429;0.0;0.0;48.375;0.0
lucene;6.2.0;org.apache.lucene.index.ByteSliceWriter;6.0;0.0;0.0;2.0;10.0;0.0;0.0;2.0;5.0;0.44;198.0;0.6;0.0;0.0;0.4;0.0;0.0;31.1667;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRef;17.0;1.0;0.0;2.0;33.0;40.0;0.0;2.0;16.0;0.425;466.0;0.0;0.0;0.0;0.2604;1.0;1.0;26.1176;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefArray$1;5.0;0.0;0.0;4.0;10.0;0.0;0.0;4.0;0.0;0.5;144.0;0.6667;0.0;0.0;0.48;0.0;0.0;26.0;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefArray$2;2.0;1.0;0.0;4.0;4.0;0.0;0.0;4.0;1.0;0.0;67.0;0.0;0.0;0.0;0.5833;0.0;0.0;29.5;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefArray;10.0;1.0;0.0;12.0;36.0;15.0;0.0;12.0;7.0;0.4667;317.0;1.0;0.0;0.0;0.3143;0.0;0.0;30.2;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefBuilder;23.0;1.0;0.0;3.0;35.0;95.0;0.0;3.0;22.0;0.5;232.0;0.5;0.0;0.0;0.2121;1.0;1.0;9.0;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefComparator;4.0;1.0;0.0;1.0;5.0;4.0;0.0;1.0;2.0;0.3333;49.0;0.0;0.0;0.0;0.5625;0.0;0.0;11.0;0.0
lucene;6.2.0;org.apache.lucene.util.fst.BytesRefFSTEnum$InputOutput;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
lucene;6.2.0;org.apache.lucene.util.fst.BytesRefFSTEnum;12.0;0.0;0.0;5.0;22.0;12.0;0.0;5.0;6.0;0.5909;186.0;0.75;0.0;0.0;0.3636;0.0;0.0;14.1667;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefHash$1;3.0;0.0;0.0;4.0;6.0;0.0;0.0;4.0;0.0;0.3333;56.0;0.0;0.0;0.0;0.5833;0.0;0.0;16.6667;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefHash$BytesStartArray;5.0;1.0;0.0;1.0;6.0;10.0;0.0;1.0;5.0;2.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefHash$DirectBytesStartArray;7.0;0.0;0.0;3.0;13.0;9.0;0.0;3.0;6.0;0.7083;71.0;0.75;0.0;0.0;0.5;0.0;0.0;8.5714;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefHash$MaxBytesLengthExceededException;1.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefHash;21.0;1.0;0.0;10.0;50.0;10.0;0.0;10.0;14.0;0.5846;1033.0;0.6923;0.0;0.0;0.2786;0.0;0.0;47.5714;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefIterator$1;2.0;1.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0.0
lucene;6.2.0;org.apache.lucene.util.BytesRefIterator;2.0;1.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;2.5;0.0
lucene;6.2.0;org.apache.lucene.util.fst.BytesStore$1;8.0;0.0;0.0;2.0;17.0;6.0;0.0;2.0;6.0;0.4571;195.0;0.6;0.0;0.0;0.3429;0.0;0.0;22.75;0.0
lucene;6.2.0;org.apache.lucene.util.fst.BytesStore$2;8.0;0.0;0.0;2.0;21.0;14.0;0.0;2.0;6.0;0.4;177.0;0.6;0.0;0.0;0.3429;0.0;0.0;20.5;0.0
lucene;6.2.0;org.apache.lucene.util.fst.BytesStore;25.0;0.0;0.0;9.0;56.0;0.0;0.0;9.0;17.0;0.651;908.0;0.875;0.0;0.0;0.2083;0.0;0.0;35.0;0.0
lucene;6.2.0;org.apache.lucene.analysis.tokenattributes.BytesTermAttribute;1.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
lucene;6.2.0;org.apache.lucene.analysis.tokenattributes.BytesTermAttributeImpl;10.0;0.0;0.0;5.0;15.0;3.0;0.0;5.0;10.0;0.1111;86.0;1.0;0.0;0.0;0.28;0.0;0.0;7.5;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$1;3.0;0.0;0.0;1.0;4.0;3.0;0.0;1.0;2.0;2.0;9.0;0.0;0.0;0.0;0.6667;0.0;0.0;2.0;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$CachedScorer;6.0;0.0;0.0;4.0;8.0;15.0;0.0;4.0;4.0;1.0;29.0;0.0;0.0;0.0;0.5833;0.0;0.0;3.5;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$NoScoreCachingCollector;9.0;0.0;0.0;6.0;23.0;4.0;0.0;6.0;2.0;0.575;193.0;0.0;0.0;0.0;0.3542;0.0;0.0;19.8889;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$NoScoreCachingLeafCollector;7.0;0.0;0.0;4.0;13.0;0.0;0.0;4.0;1.0;0.4583;120.0;0.0;0.0;0.0;0.4643;0.0;0.0;15.5714;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$ScoreCachingCollector;6.0;0.0;0.0;9.0;18.0;7.0;0.0;9.0;1.0;0.7;102.0;0.0;0.0;0.0;0.48;0.0;0.0;15.6667;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector$ScoreCachingLeafCollector;6.0;0.0;0.0;4.0;13.0;0.0;0.0;4.0;1.0;0.6667;70.0;0.0;0.0;0.0;0.4;0.0;0.0;10.1667;0.0
lucene;6.2.0;org.apache.lucene.search.CachingCollector;8.0;0.0;0.0;5.0;12.0;22.0;0.0;5.0;5.0;0.8571;72.0;1.0;0.0;0.0;0.3214;0.0;0.0;7.75;0.0
lucene;6.2.0;org.apache.lucene.analysis.CachingTokenFilter;6.0;0.0;0.0;3.0;17.0;0.0;0.0;3.0;5.0;0.4667;96.0;1.0;0.0;0.0;0.5833;0.0;0.0;14.5;0.0
