"classe_origem";"release_anterior";"SYSTEM";"RELEASE";"CLASS";"WMC";"DIT";"NOC";"CBO";"RFC";"LCOM";"CA";"CE";"NPM";"LCOM3";"LOC";"DAM";"MOA";"MFA";"CAM";"IC";"CBM";"AMC";"key_class";"refatoracao"
"org.apache.lucene.analysis.standard.std31.UAX29URLEmailTokenizerImpl31";"3.4.0";"lucene";"3.4.0";"org.apache.lucene.analysis.standard.std31.UAX29URLEmailTokenizerImpl31";25.0;1.0;0.0;3.0;36.0;196.0;1.0;2.0;13.0;0.9685;780.0;0.7317;0.0;0.0;0.2143;0.0;0.0;28.56;"0.0";"0.0"
"org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerImpl";"3.4.0";"lucene";"3.4.0";"org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerImpl";25.0;1.0;0.0;3.0;36.0;196.0;1.0;2.0;13.0;0.9685;780.0;0.7317;0.0;0.0;0.2143;0.0;0.0;28.56;"0.0";"0.0"
"org.apache.lucene.analysis.standard.std31.StandardTokenizerImpl31";"3.4.0";"lucene";"3.4.0";"org.apache.lucene.analysis.standard.std31.StandardTokenizerImpl31";25.0;1.0;0.0;3.0;36.0;196.0;1.0;2.0;13.0;0.9647;772.0;0.7692;0.0;0.0;0.2143;0.0;0.0;28.32;"0.0";"0.0"
"org.apache.lucene.analysis.standard.UAX29URLEmailAnalyzer$1";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.standard.UAX29URLEmailAnalyzer$1";2.0;0.0;0.0;5.0;6.0;0.0;1.0;5.0;0.0;0.0;25.0;0.0;2.0;0.0;0.5833;0.0;0.0;10.5;"0.0";"0.0"
"org.apache.lucene.analysis.TypeTokenFilter";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.TypeTokenFilter";3.0;0.0;0.0;4.0;7.0;1.0;0.0;4.0;2.0;0.0;43.0;1.0;1.0;0.0;0.75;0.0;0.0;123333.0;"0.0";"0.0"
"org.apache.lucene.analysis.standard.std34.UAX29URLEmailTokenizerImpl34";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.standard.std34.UAX29URLEmailTokenizerImpl34";25.0;1.0;0.0;3.0;36.0;196.0;1.0;2.0;13.0;0.9685;781.0;0.7317;0.0;0.0;0.2143;0.0;0.0;28.6;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.PositionLengthAttribute";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.tokenattributes.PositionLengthAttribute";2.0;1.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.PositionLengthAttributeImpl";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.tokenattributes.PositionLengthAttributeImpl";7.0;0.0;0.0;2.0;14.0;0.0;0.0;2.0;7.0;0.0;73.0;1.0;0.0;0.0;0.3571;0.0;0.0;92857.0;"0.0";"0.0"
"org.apache.lucene.analysis.standard.UAX29URLEmailAnalyzer";"3.6.0";"lucene";"3.6.0";"org.apache.lucene.analysis.standard.UAX29URLEmailAnalyzer";8.0;0.0;0.0;13.0;16.0;6.0;1.0;13.0;5.0;0.7143;86.0;0.3333;0.0;0.0;0.3061;0.0;0.0;9375.0;"0.0";"0.0"
"org.apache.lucene.analysis.TokenStreamToAutomaton$Position";"4.1.0";"lucene";"4.1.0";"org.apache.lucene.analysis.TokenStreamToAutomaton$Position";3.0;1.0;0.0;5.0;4.0;3.0;2.0;3.0;1.0;1.0;18.0;0.0;2.0;0.0;0.6667;0.0;0.0;43333.0;"0.0";"0.0"
"org.apache.lucene.analysis.TokenStreamToAutomaton$1";"4.1.0";"lucene";"4.1.0";"org.apache.lucene.analysis.TokenStreamToAutomaton$1";0.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.TokenStreamToAutomaton$Positions";"4.1.0";"lucene";"4.1.0";"org.apache.lucene.analysis.TokenStreamToAutomaton$Positions";4.0;0.0;0.0;5.0;5.0;6.0;1.0;4.0;0.0;2.0;18.0;0.0;0.0;0.0;0.625;0.0;0.0;3.5;"0.0";"0.0"
"org.apache.lucene.analysis.TokenStreamToAutomaton";"4.1.0";"lucene";"4.1.0";"org.apache.lucene.analysis.TokenStreamToAutomaton";5.0;1.0;0.0;14.0;26.0;8.0;0.0;14.0;2.0;10833.0;319.0;0.0;0.0;0.0;0.3333;0.0;0.0;62.2;"0.0";"0.0"
"org.apache.lucene.analysis.DelegatingAnalyzerWrapper$DelegatingReuseStrategy";"4.10.0";"lucene";"4.10.0";"org.apache.lucene.analysis.DelegatingAnalyzerWrapper$DelegatingReuseStrategy";3.0;0.0;0.0;4.0;8.0;0.0;1.0;4.0;2.0;0.25;55.0;0.5;2.0;0.0;0.6;0.0;0.0;166667.0;"0.0";"0.0"
"org.apache.lucene.analysis.DelegatingAnalyzerWrapper";"4.10.0";"lucene";"4.10.0";"org.apache.lucene.analysis.DelegatingAnalyzerWrapper";3.0;0.0;0.0;4.0;8.0;3.0;1.0;4.0;0.0;2.0;25.0;0.0;0.0;0.0;0.5333;0.0;0.0;73333.0;"0.0";"0.0"
"org.apache.lucene.analysis.ReusableStringReader";"4.4.0";"lucene";"4.4.0";"org.apache.lucene.analysis.ReusableStringReader";5.0;2.0;0.0;2.0;10.0;0.0;2.0;0.0;3.0;0.0;97.0;1.0;0.0;0.7143;0.4;1.0;2.0;17.8;"0.0";"0.0"
"org.apache.lucene.analysis.Tokenizer$1";"4.6.0";"lucene";"4.6.0";"org.apache.lucene.analysis.Tokenizer$1";3.0;2.0;0.0;1.0;5.0;3.0;1.0;0.0;2.0;2.0;12.0;0.0;0.0;0.8333;0.5556;1.0;2.0;3.0;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.PackedTokenAttributeImpl";"4.9.0";"lucene";"4.9.0";"org.apache.lucene.analysis.tokenattributes.PackedTokenAttributeImpl";19.0;0.0;1.0;8.0;39.0;29.0;1.0;7.0;19.0;0.6333;332.0;1.0;0.0;0.0;0.2281;0.0;0.0;162105.0;"0.0";"0.0"
"org.apache.lucene.analysis.Analyzer$2";"5.0.0";"lucene";"5.0.0";"org.apache.lucene.analysis.Analyzer$2";3.0;0.0;0.0;3.0;9.0;3.0;1.0;3.0;2.0;2.0;41.0;0.0;0.0;0.0;0.6667;0.0;0.0;126667.0;"0.0";"0.0"
"org.apache.lucene.analysis.Analyzer$1";"5.0.0";"lucene";"5.0.0";"org.apache.lucene.analysis.Analyzer$1";3.0;0.0;0.0;3.0;6.0;3.0;1.0;3.0;2.0;2.0;16.0;0.0;0.0;0.0;0.6667;0.0;0.0;43333.0;"0.0";"0.0"
"org.apache.lucene.analysis.package-info";"5.1.0";"lucene";"5.1.0";"org.apache.lucene.analysis.package-info";0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.package-info";"5.1.0";"lucene";"5.1.0";"org.apache.lucene.analysis.tokenattributes.package-info";0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.BytesTermAttributeImpl";"5.3.0";"lucene";"5.3.0";"org.apache.lucene.analysis.tokenattributes.BytesTermAttributeImpl";8.0;0.0;0.0;5.0;11.0;8.0;0.0;5.0;8.0;0.1429;51.0;1.0;1.0;0.0;0.3438;0.0;0.0;5.25;"0.0";"0.0"
"org.apache.lucene.analysis.tokenattributes.BytesTermAttribute";"5.3.0";"lucene";"5.3.0";"org.apache.lucene.analysis.tokenattributes.BytesTermAttribute";1.0;1.0;0.0;4.0;1.0;0.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.LegacyNumericTokenStream$LegacyNumericTermAttribute";"6.0.0";"lucene";"6.0.0";"org.apache.lucene.analysis.LegacyNumericTokenStream$LegacyNumericTermAttribute";6.0;1.0;0.0;1.0;6.0;15.0;0.0;1.0;6.0;2.0;6.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.lucene.analysis.LegacyNumericTokenStream$LegacyNumericTermAttributeImpl";"6.0.0";"lucene";"6.0.0";"org.apache.lucene.analysis.LegacyNumericTokenStream$LegacyNumericTermAttributeImpl";17.0;0.0;0.0;7.0;31.0;6.0;0.0;7.0;16.0;0.5;285.0;0.8333;0.0;0.0;0.2292;0.0;0.0;154118.0;"0.0";"0.0"
"org.apache.lucene.analysis.LegacyNumericTokenStream$NumericAttributeFactory";"6.0.0";"lucene";"6.0.0";"org.apache.lucene.analysis.LegacyNumericTokenStream$NumericAttributeFactory";2.0;0.0;0.0;2.0;6.0;0.0;0.0;2.0;1.0;0.0;23.0;1.0;0.0;0.0;0.6667;0.0;0.0;10.0;"0.0";"0.0"
"org.apache.lucene.analysis.LegacyNumericTokenStream";"6.0.0";"lucene";"6.0.0";"org.apache.lucene.analysis.LegacyNumericTokenStream";11.0;0.0;0.0;8.0;32.0;0.0;0.0;8.0;11.0;0.5429;220.0;0.7143;0.0;0.0;0.2727;0.0;0.0;183636.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.LoginConfigGui";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.gui.LoginConfigGui";10.0;5.0;0.0;6.0;29.0;0.0;2.0;4.0;7.0;0.6667;207.0;0.4286;2.0;0.9885;0.375;0.0;0.0;19.0;"0.0";"0.0"
"org.apache.jmeter.control.NoEntryException";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.control.NoEntryException";1.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;"0.0";"0.0"
"org.apache.jmeter.config.ConfigElement";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.ConfigElement";3.0;1.0;0.0;29.0;3.0;3.0;29.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;0.6667;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.control.DynamicController";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.control.DynamicController";12.0;0.0;0.0;7.0;29.0;58.0;0.0;7.0;9.0;0.9091;105.0;0.6667;1.0;0.0;0.25;0.0;0.0;7.5;"0.0";"0.0"
"org.apache.jmeter.config.Argument";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.Argument";6.0;1.0;0.0;3.0;7.0;3.0;3.0;0.0;6.0;0.6;34.0;0.0;0.0;0.0;0.5556;0.0;0.0;43333.0;"0.0";"0.0"
"org.apache.jmeter.config.LoginConfig";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.LoginConfig";13.0;0.0;1.0;8.0;22.0;76.0;6.0;2.0;11.0;10208.0;87.0;0.25;0.0;0.0;0.4167;0.0;0.0;53846.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.AbstractConfigGui";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.gui.AbstractConfigGui";6.0;5.0;0.0;4.0;19.0;1.0;0.0;4.0;3.0;0.5;98.0;0.0;1.0;0.9928;0.4444;0.0;0.0;15.0;"0.0";"0.0"
"org.apache.jmeter.control.SamplerController";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.control.SamplerController";5.0;1.0;0.0;14.0;5.0;10.0;12.0;2.0;5.0;2.0;5.0;0.0;0.0;0.0;0.4667;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.control.ResponseParser";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.control.ResponseParser";2.0;1.0;0.0;3.0;2.0;1.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.6667;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.GuiElement";"1.6.1";"JMeter";"1.6.1";"org.apache.jmeter.config.gui.GuiElement";5.0;2.0;0.0;2.0;8.0;2.0;1.0;1.0;5.0;0.75;37.0;0.6667;1.0;0.4286;0.4;0.0;0.0;5.8;"0.0";"0.0"
"org.apache.jmeter.config.ResponseBasedModifier";"1.7";"JMeter";"1.7";"org.apache.jmeter.config.ResponseBasedModifier";1.0;1.0;0.0;4.0;1.0;0.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.config.Modifier";"1.7";"JMeter";"1.7";"org.apache.jmeter.config.Modifier";1.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.config.ExtensionsFileFilter";"1.7";"JMeter";"1.7";"org.apache.jmeter.config.ExtensionsFileFilter";7.0;2.0;0.0;0.0;17.0;3.0;0.0;0.0;6.0;0.5833;79.0;1.0;0.0;0.25;0.5714;0.0;0.0;10.0;"0.0";"0.0"
"org.apache.jmeter.assertions.AssertionResult";"1.7";"JMeter";"1.7";"org.apache.jmeter.assertions.AssertionResult";7.0;1.0;0.0;3.0;8.0;15.0;3.0;0.0;7.0;0.8333;34.0;1.0;0.0;0.0;0.4762;0.0;0.0;34286.0;"0.0";"0.0"
"org.apache.jmeter.assertions.Assertion";"1.8";"JMeter";"1.8";"org.apache.jmeter.assertions.Assertion";1.0;1.0;0.0;7.0;1.0;0.0;5.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.AbstractControllerGui";"1.8";"JMeter";"1.8";"org.apache.jmeter.control.gui.AbstractControllerGui";3.0;0.0;0.0;2.0;6.0;3.0;0.0;2.0;3.0;2.0;16.0;0.0;0.0;0.0;1.0;0.0;0.0;43333.0;"0.0";"0.0"
"org.apache.jmeter.assertions.gui.AbstractAssertionGui";"1.8";"JMeter";"1.8";"org.apache.jmeter.assertions.gui.AbstractAssertionGui";3.0;0.0;0.0;2.0;6.0;3.0;0.0;2.0;3.0;2.0;16.0;0.0;0.0;0.0;1.0;0.0;0.0;43333.0;"0.0";"0.0"
"org.apache.jmeter.control.NextIsNullException";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.NextIsNullException";1.0;3.0;0.0;3.0;2.0;0.0;3.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.SimpleConfigGui";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.config.gui.SimpleConfigGui";16.0;0.0;0.0;9.0;68.0;72.0;0.0;9.0;7.0;0.8074;420.0;0.7778;1.0;0.0;0.2533;0.0;0.0;246875.0;"0.0";"0.0"
"org.apache.jmeter.control.ReplaceableController";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.ReplaceableController";2.0;1.0;0.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.control.Controller";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.Controller";4.0;1.0;0.0;8.0;4.0;6.0;5.0;3.0;4.0;2.0;4.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.LogicControllerGui";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.gui.LogicControllerGui";5.0;0.0;0.0;4.0;15.0;10.0;0.0;4.0;4.0;2.0;41.0;0.0;0.0;0.0;0.6;0.0;0.0;7.2;"0.0";"0.0"
"org.apache.jmeter.control.gui.WorkBenchGui";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.gui.WorkBenchGui";8.0;0.0;0.0;9.0;25.0;28.0;3.0;6.0;7.0;2.0;89.0;0.0;0.0;0.0;0.625;0.0;0.0;10125.0;"0.0";"0.0"
"org.apache.jmeter.config.ConfigTestElement";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.config.ConfigTestElement";2.0;0.0;2.0;10.0;4.0;1.0;8.0;2.0;2.0;2.0;14.0;0.0;0.0;0.0;0.75;0.0;0.0;5.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.LoopControlPanel";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.gui.LoopControlPanel";11.0;0.0;0.0;6.0;51.0;33.0;1.0;5.0;7.0;0.72;291.0;1.0;0.0;0.0;0.2576;0.0;0.0;25.0;"0.0";"0.0"
"org.apache.jmeter.config.Arguments";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.config.Arguments";17.0;0.0;0.0;15.0;47.0;136.0;8.0;7.0;17.0;10625.0;268.0;0.0;0.0;0.0;0.2941;0.0;0.0;147059.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.ArgumentsPanel$Test";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.config.gui.ArgumentsPanel$Test";2.0;0.0;0.0;9.0;13.0;1.0;0.0;9.0;2.0;2.0;46.0;0.0;0.0;0.0;0.75;0.0;0.0;22.0;"0.0";"0.0"
"org.apache.jmeter.control.GenericController$Test";"1.9.1";"JMeter";"1.9.1";"org.apache.jmeter.control.GenericController$Test";2.0;0.0;0.0;7.0;12.0;1.0;1.0;7.0;2.0;2.0;140.0;0.0;0.0;0.0;0.75;0.0;0.0;69.0;"0.0";"0.0"
"org.apache.jmeter.control.LoopController";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.LoopController";14.0;0.0;0.0;11.0;27.0;71.0;4.0;7.0;8.0;0.8974;130.0;1.0;0.0;0.0;0.3036;0.0;0.0;80714.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.ArgumentsPanel";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.config.gui.ArgumentsPanel";26.0;0.0;0.0;11.0;88.0;205.0;3.0;8.0;9.0;0.84;572.0;0.8;0.0;0.0;0.24;0.0;0.0;206154.0;"0.0";"0.0"
"org.apache.jmeter.control.GenericController";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.GenericController";27.0;0.0;2.0;17.0;51.0;279.0;8.0;9.0;7.0;0.7692;307.0;1.0;0.0;0.0;0.2244;0.0;0.0;101111.0;"0.0";"0.0"
"org.apache.jmeter.control.LoopController$Test";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.LoopController$Test";4.0;0.0;0.0;6.0;20.0;6.0;0.0;6.0;4.0;2.0;219.0;0.0;0.0;0.0;0.625;0.0;0.0;53.75;"0.0";"0.0"
"org.apache.jmeter.control.IfController";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.IfController";9.0;0.0;0.0;11.0;30.0;24.0;2.0;9.0;6.0;0.8125;155.0;1.0;0.0;0.0;0.5625;0.0;0.0;16.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.IfControllerPanel";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.gui.IfControllerPanel";9.0;0.0;0.0;5.0;37.0;22.0;0.0;5.0;7.0;0.8438;185.0;1.0;0.0;0.0;0.3611;0.0;0.0;191111.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.TestPlanGui";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.gui.TestPlanGui";11.0;0.0;0.0;13.0;61.0;41.0;2.0;11.0;7.0;0.68;294.0;0.8;1.0;0.0;0.3939;0.0;0.0;252727.0;"0.0";"0.0"
"org.apache.jmeter.control.IfController$Test";"2.0.0";"JMeter";"2.0.0";"org.apache.jmeter.control.IfController$Test";2.0;0.0;0.0;6.0;15.0;1.0;0.0;6.0;2.0;2.0;58.0;0.0;0.0;0.0;0.75;0.0;0.0;28.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.RunTimeGui";"2.0.2";"JMeter";"2.0.2";"org.apache.jmeter.control.gui.RunTimeGui";11.0;0.0;0.0;4.0;42.0;33.0;0.0;4.0;7.0;0.7;221.0;1.0;0.0;0.0;0.2576;0.0;0.0;188182.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.WhileControllerGui";"2.0.2";"JMeter";"2.0.2";"org.apache.jmeter.control.gui.WhileControllerGui";8.0;0.0;0.0;5.0;36.0;16.0;0.0;5.0;6.0;0.8571;159.0;1.0;0.0;0.0;0.4583;0.0;0.0;18.5;"0.0";"0.0"
"org.apache.jmeter.control.WhileController";"2.0.3";"JMeter";"2.0.3";"org.apache.jmeter.control.WhileController";11.0;0.0;0.0;13.0;33.0;27.0;2.0;11.0;5.0;0.675;172.0;1.0;0.0;0.0;0.3667;0.0;0.0;142727.0;"0.0";"0.0"
"org.apache.jmeter.control.RunTime";"2.0.3";"JMeter";"2.0.3";"org.apache.jmeter.control.RunTime";13.0;0.0;0.0;7.0;26.0;56.0;1.0;6.0;7.0;0.7778;131.0;1.0;0.0;0.0;0.3846;0.0;0.0;88462.0;"0.0";"0.0"
"org.apache.jmeter.control.RunTime$Test";"2.1";"JMeter";"2.1";"org.apache.jmeter.control.RunTime$Test";2.0;0.0;0.0;8.0;20.0;1.0;0.0;8.0;2.0;2.0;139.0;0.0;0.0;0.0;0.75;0.0;0.0;68.5;"0.0";"0.0"
"org.apache.jmeter.assertions.gui.AssertionScopePanel";"2.3.3";"JMeter";"2.3.3";"org.apache.jmeter.assertions.gui.AssertionScopePanel";9.0;5.0;0.0;3.0;23.0;8.0;1.0;2.0;8.0;0.5833;130.0;1.0;0.0;0.9885;1.0;0.0;0.0;131111.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.TransactionControllerGui";"2.3";"JMeter";"2.3";"org.apache.jmeter.control.gui.TransactionControllerGui";6.0;0.0;0.0;5.0;22.0;9.0;0.0;5.0;5.0;0.4;73.0;1.0;0.0;0.0;0.6667;0.0;0.0;11.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.ObsoleteGui";"2.3";"JMeter";"2.3";"org.apache.jmeter.config.gui.ObsoleteGui";7.0;0.0;0.0;4.0;16.0;19.0;0.0;4.0;6.0;0.8333;48.0;1.0;0.0;0.0;0.5714;0.0;0.0;57143.0;"0.0";"0.0"
"org.apache.jmeter.control.TransactionSampler";"2.3";"JMeter";"2.3";"org.apache.jmeter.control.TransactionSampler";10.0;0.0;0.0;7.0;24.0;17.0;3.0;5.0;8.0;0.7407;132.0;1.0;3.0;0.0;0.25;0.0;0.0;11.6;"0.0";"0.0"
"org.apache.jmeter.control.TransactionController";"2.3";"JMeter";"2.3";"org.apache.jmeter.control.TransactionController";12.0;0.0;0.0;18.0;54.0;52.0;3.0;16.0;9.0;0.8571;290.0;1.0;3.0;0.0;0.3636;0.0;0.0;225833.0;"0.0";"0.0"
"org.apache.jmeter.assertions.CompareAssertionResult$ResultHolder";"2.4";"JMeter";"2.4";"org.apache.jmeter.assertions.CompareAssertionResult$ResultHolder";5.0;1.0;0.0;1.0;9.0;6.0;1.0;0.0;3.0;0.75;58.0;1.0;0.0;0.0;0.4667;0.0;0.0;10.2;"0.0";"0.0"
"org.apache.jmeter.assertions.CompareAssertionResult";"2.4";"JMeter";"2.4";"org.apache.jmeter.assertions.CompareAssertionResult";6.0;0.0;0.0;2.0;13.0;0.0;0.0;2.0;6.0;0.6;43.0;1.0;1.0;0.0;0.75;0.0;0.0;58333.0;"0.0";"0.0"
"org.apache.jmeter.control.gui.TestFragmentControllerGui";"2.5";"JMeter";"2.5";"org.apache.jmeter.control.gui.TestFragmentControllerGui";7.0;0.0;0.0;3.0;18.0;21.0;0.0;3.0;6.0;11667.0;57.0;1.0;0.0;0.0;0.6429;0.0;0.0;7.0;"0.0";"0.0"
"org.apache.jmeter.control.TestFragmentController";"2.5";"JMeter";"2.5";"org.apache.jmeter.control.TestFragmentController";1.0;0.0;0.0;2.0;2.0;0.0;1.0;1.0;1.0;2.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;"0.0";"0.0"
"org.apache.jmeter.config.gui.RowDetailDialog$2";"2.7";"JMeter";"2.7";"org.apache.jmeter.config.gui.RowDetailDialog$2";2.0;1.0;0.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;14.0;0.0;1.0;0.0;0.6667;0.0;0.0;5.5;"0.0";"0.0"
"org.apache.jmeter.config.gui.RowDetailDialog$1";"2.7";"JMeter";"2.7";"org.apache.jmeter.config.gui.RowDetailDialog$1";2.0;1.0;0.0;1.0;5.0;0.0;1.0;1.0;1.0;0.0;18.0;0.0;1.0;0.0;0.6667;0.0;0.0;7.5;"0.0";"0.0"
"org.apache.jmeter.config.gui.RowDetailDialog";"2.8";"JMeter";"2.8";"org.apache.jmeter.config.gui.RowDetailDialog";7.0;6.0;0.0;9.0;53.0;1.0;3.0;8.0;3.0;0.7879;401.0;1.0;0.0;0.9931;0.4286;2.0;3.0;547143.0;"0.0";"0.0"
"org.apache.tools.ant.BuildException";"1.1";"ant";"1.1";"org.apache.tools.ant.BuildException";10.0;4.0;0.0;54.0;19.0;0.0;53.0;1.0;10.0;0.3889;86.0;1.0;1.0;0.84;0.5;1.0;1.0;7.4;"0.0";"0.0"
"org.apache.tools.ant.BuildEvent";"1.1";"ant";"1.1";"org.apache.tools.ant.BuildEvent";11.0;2.0;0.0;6.0;15.0;13.0;4.0;3.0;11.0;0.75;97.0;1.0;3.0;0.2;0.2208;0.0;0.0;72727.0;"0.0";"0.0"
"org.apache.tools.ant.BuildListener";"1.1";"ant";"1.1";"org.apache.tools.ant.BuildListener";7.0;1.0;0.0;6.0;7.0;21.0;5.0;1.0;7.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.tools.ant.DesirableFilter";"1.1";"ant";"1.1";"org.apache.tools.ant.DesirableFilter";2.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;2.0;2.0;45.0;0.0;0.0;0.0;0.6667;0.0;0.0;21.5;"0.0";"0.0"
"org.apache.tools.ant.DirectoryScanner";"1.2";"ant";"1.2";"org.apache.tools.ant.DirectoryScanner";23.0;1.0;0.0;25.0;52.0;181.0;23.0;2.0;14.0;0.8017;1403.0;1.0;0.0;0.0;0.2909;0.0;0.0;595217.0;"1.0";"0.0"
"org.apache.tools.ant.FileScanner";"1.2";"ant";"1.2";"org.apache.tools.ant.FileScanner";13.0;1.0;0.0;5.0;13.0;78.0;5.0;0.0;13.0;2.0;13.0;0.0;0.0;0.0;0.3269;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.tools.ant.BuildLogger";"1.2";"ant";"1.2";"org.apache.tools.ant.BuildLogger";4.0;1.0;0.0;3.0;4.0;6.0;2.0;1.0;4.0;2.0;4.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.tools.ant.Constants";"1.3";"ant";"1.3";"org.apache.tools.ant.Constants";0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0.0";"0.0"
"org.apache.tools.ant.AntClassLoader$ResourceEnumeration";"1.4";"ant";"1.4";"org.apache.tools.ant.AntClassLoader$ResourceEnumeration";4.0;1.0;0.0;2.0;8.0;0.0;1.0;2.0;2.0;0.25;75.0;1.0;1.0;0.0;0.5;0.0;0.0;16.75;"0.0";"0.0"
